time_hours,temperature_k,pressure_pa,ice_mass_kg,solar_flux_wm2,orbital_angle_rad
802.0,226.50982004573729,705.827042351529,1281758729817272.2,707.6106731558682,0.3056231572269513
803.0,233.24133938197815,705.9487936050564,1277034588025426.0,707.5967482960177,0.3060042334828453
804.0,237.44355108794804,706.0705432643874,1272310508090927.5,707.5828067669197,0.30638530973873923
805.0,238.5357041268034,706.1922913025953,1267586491058575.8,707.5688485710945,0.3067663859946332
806.0,236.19078115132234,706.314037692755,1262862537973107.2,707.5548737110666,0.30714746225052714
807.0,230.864758140237,706.4357824079432,1258138649879195.8,707.5408821893632,0.3075285385064211
808.0,225.98879621621842,706.5575254212378,1253414827821452.2,707.5268740085147,0.30790961476231504
809.0,221.50029507915454,706.6792667057186,1248691072844424.2,707.5128491710536,0.308290691018209
810.0,217.34839564288694,706.8010062344672,1243967385992596.0,707.4988076795162,0.30867176727410295
811.0,213.49126929864053,706.9227439805665,1239243768310388.0,707.4847495364415,0.3090528435299969
812.0,209.89413858117493,707.0444799171012,1234520220842156.2,707.4706747443714,0.30943391978589085
813.0,206.52780614686608,707.1662140171577,1229796744632192.5,707.4565833058507,0.3098149960417848
814.0,203.36754415229075,707.287946253824,1225073340724724.0,707.4424752234276,0.31019607229767876
815.0,200.39224377373074,707.4096766001898,1220350010163913.0,707.4283504996528,0.3105771485535727
816.0,197.58375554719998,707.5314050293465,1215626753993856.5,707.4142091370799,0.31095822480946667
817.0,194.9263717354732,707.6531315143873,1210903573258586.0,707.4000511382653,0.3113393010653606
818.0,192.40641581580277,707.7748560284067,1206180469002067.2,707.3858765057693,0.31172037732125457
819.0,190.01191374525263,707.8965785445014,1201457442268199.5,707.3716852421544,0.3121014535771485
820.0,187.73232835353153,708.0182990357695,1196734494100816.2,707.3574773499856,0.3124825298330425
821.0,186.76865433577805,708.1400174753109,1192011625543684.0,707.343252831832,0.31286360608893643
822.0,189.51531104527913,708.2617338362272,1187288837640502.2,707.329011690265,0.3132446823448304
823.0,195.28455870697363,708.3834480916219,1182566131434903.5,707.3147539278591,0.31362575860072434
824.0,203.1902964378752,708.5051602145999,1177843507970452.5,707.3004795471911,0.3140068348566183
